"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"神奈川県","藤沢市","辻堂太平台一丁目","","12","9","-74400.1","-33648.5","35.32881","139.463214","1","1","0","0"
"神奈川県","藤沢市","湘南台四丁目","","19","9","-66393","-33630.8","35.400987","139.463079","1","1","0","0"
"神奈川県","藤沢市","湘南台三丁目","","2","9","-66909","-33668.8","35.396334","139.462682","0","1","0","0"
"神奈川県","藤沢市","鵠沼海岸六丁目","","16","9","-74974.8","-33674.1","35.323629","139.462956","1","1","0","0"
"神奈川県","藤沢市","湘南台三丁目","","3","9","-66964.1","-33659.6","35.395838","139.462786","1","1","0","0"
"神奈川県","藤沢市","善行坂二丁目","","12","9","-70411.5","-33684.5","35.364762","139.462654","1","0","0","0"
"神奈川県","藤沢市","稲荷一丁目","","4","9","-71962.3","-33666.1","35.350784","139.46292","1","1","0","0"
"神奈川県","藤沢市","石川","","4584","9","-69750.5","-33562.9","35.370725","139.463965","0","1","0","0"
"神奈川県","藤沢市","石川","","4851","9","-69750.5","-33562.9","35.370725","139.463965","0","1","0","0"
"神奈川県","藤沢市","石川","","4852","9","-69750.5","-33562.9","35.370725","139.463965","0","1","0","0"
"神奈川県","藤沢市","石川","","4853","9","-69750.5","-33562.9","35.370725","139.463965","0","1","0","0"
"神奈川県","藤沢市","石川","","4854","9","-69750.5","-33562.9","35.370725","139.463965","0","1","0","0"
"神奈川県","藤沢市","石川","","4858","9","-69750.5","-33562.9","35.370725","139.463965","0","1","0","0"
"神奈川県","藤沢市","石川","","4862","9","-69750.5","-33562.9","35.370725","139.463965","0","1","0","0"
"神奈川県","藤沢市","天神町一丁目","","4","9","-69133","-33649","35.376288","139.462992","1","1","0","0"
"神奈川県","藤沢市","長後","","1308","9","-63993.8","-33646.9","35.422612","139.462803","0","1","0","0"
"神奈川県","藤沢市","長後","","1309","9","-63993.8","-33646.9","35.422612","139.462803","0","1","0","0"
"神奈川県","藤沢市","長後","","1311","9","-63993.8","-33646.9","35.422612","139.462803","0","0","0","0"
"神奈川県","藤沢市","長後","","1312","9","-63993.8","-33646.9","35.422612","139.462803","0","0","0","0"
"神奈川県","藤沢市","長後","","1502","9","-64471.6","-33627.6","35.418306","139.463035","0","1","0","0"
"神奈川県","藤沢市","長後","","1506","9","-64471.6","-33627.6","35.418306","139.463035","0","1","0","0"
"神奈川県","藤沢市","長後","","1511","9","-64471.6","-33627.6","35.418306","139.463035","0","1","0","0"
"神奈川県","藤沢市","長後","","1305","9","-64052.6","-33663.6","35.422082","139.462622","0","0","0","0"
"神奈川県","藤沢市","長後","","1306","9","-64052.6","-33663.6","35.422082","139.462622","0","0","0","0"
"神奈川県","藤沢市","善行坂二丁目","","6","9","-70697.8","-33671.9","35.362182","139.462804","1","1","0","0"
"神奈川県","藤沢市","善行団地","","5","9","-70146.2","-33666.8","35.367154","139.462838","1","0","0","0"
"神奈川県","藤沢市","下土棚","","264","9","-65765.7","-33636.7","35.406641","139.462989","0","1","0","0"
"神奈川県","藤沢市","下土棚","","330","9","-65765.7","-33636.7","35.406641","139.462989","0","1","0","0"
"神奈川県","藤沢市","下土棚","","334","9","-65765.7","-33636.7","35.406641","139.462989","0","1","0","0"
"神奈川県","藤沢市","下土棚","","335","9","-65765.7","-33636.7","35.406641","139.462989","0","1","0","0"
"神奈川県","藤沢市","長後","","1432","9","-64284.7","-33642","35.41999","139.462869","0","0","0","0"
"神奈川県","藤沢市","羽鳥四丁目","","6","9","-72623.5","-33626.4","35.344825","139.463384","1","0","0","0"
"神奈川県","藤沢市","天神町三丁目","","12","9","-68607.2","-33641.7","35.381028","139.463051","1","1","0","0"
"神奈川県","藤沢市","下土棚","","237","9","-65908.4","-33632.2","35.405355","139.463044","0","1","0","0"
"神奈川県","藤沢市","下土棚","","239","9","-65908.4","-33632.2","35.405355","139.463044","0","1","0","0"
"神奈川県","藤沢市","下土棚","","240","9","-65908.4","-33632.2","35.405355","139.463044","0","1","0","0"
"神奈川県","藤沢市","下土棚","","266","9","-65908.4","-33632.2","35.405355","139.463044","0","1","0","0"
"神奈川県","藤沢市","湘南台四丁目","","20","9","-66437.9","-33620.6","35.400582","139.463194","1","1","0","0"
"神奈川県","藤沢市","長後","","1308","9","-64024.7","-33637.4","35.422334","139.462909","0","0","0","0"
"神奈川県","藤沢市","長後","","1309","9","-64024.7","-33637.4","35.422334","139.462909","0","0","0","0"
"神奈川県","藤沢市","天神町一丁目","","14","9","-69341","-33642.1","35.374413","139.463077","1","1","0","0"
"神奈川県","藤沢市","湘南台三丁目","","14","9","-67306.3","-33645.2","35.392754","139.462958","1","1","0","0"
"神奈川県","藤沢市","羽鳥五丁目","","5","9","-72899.5","-33624.5","35.342337","139.463417","1","0","0","0"
"神奈川県","藤沢市","善行坂二丁目","","10","9","-70563.6","-33673.5","35.363392","139.462781","1","1","0","0"
"神奈川県","藤沢市","湘南台三丁目","","7","9","-67053","-33641.9","35.395037","139.462984","1","1","0","0"
"神奈川県","藤沢市","善行坂二丁目","","11","9","-70515.5","-33627.8","35.363827","139.463282","1","1","0","0"
"神奈川県","藤沢市","天神町三丁目","","9","9","-68694.7","-33651.6","35.380239","139.462945","1","1","0","0"
"神奈川県","藤沢市","城南四丁目","","9","9","-72171.1","-33664.8","35.348902","139.462943","1","1","0","0"
"神奈川県","藤沢市","下土棚","","228","9","-65825.5","-33599.2","35.406103","139.463404","0","1","0","0"
"神奈川県","藤沢市","下土棚","","235","9","-65825.5","-33599.2","35.406103","139.463404","0","1","0","0"
"神奈川県","藤沢市","下土棚","","237","9","-65825.5","-33599.2","35.406103","139.463404","0","0","0","0"
"神奈川県","藤沢市","下土棚","","247","9","-65825.5","-33599.2","35.406103","139.463404","0","1","0","0"
"神奈川県","藤沢市","下土棚","","248","9","-65825.5","-33599.2","35.406103","139.463404","0","1","0","0"
"神奈川県","藤沢市","下土棚","","265","9","-65825.5","-33599.2","35.406103","139.463404","0","1","0","0"
"神奈川県","藤沢市","善行坂二丁目","","12","9","-70316.1","-33672.7","35.365623","139.46278","1","0","0","0"
"神奈川県","藤沢市","亀井野","","856","9","-68339.2","-33660.1","35.383443","139.462837","0","1","0","0"
"神奈川県","藤沢市","亀井野","","857","9","-68339.2","-33660.1","35.383443","139.462837","0","1","0","0"
"神奈川県","藤沢市","亀井野","","860","9","-68339.2","-33660.1","35.383443","139.462837","0","1","0","0"
"神奈川県","藤沢市","湘南台四丁目","","9","9","-66780.4","-33601.2","35.397496","139.463421","1","1","0","0"
"神奈川県","藤沢市","円行","","827","9","-68080.1","-33663.1","35.385778","139.462793","0","0","0","0"
"神奈川県","藤沢市","善行団地","","5","9","-70063.5","-33658.9","35.3679","139.462921","1","0","0","0"
"神奈川県","藤沢市","善行団地","","4","9","-70201","-33558","35.366664","139.464037","1","1","0","0"
"神奈川県","藤沢市","羽鳥五丁目","","6","9","-72780.9","-33631.5","35.343406","139.463335","1","1","0","0"
"神奈川県","藤沢市","天神町二丁目","","24","9","-68958.1","-33611.7","35.377866","139.463395","1","1","0","0"
"神奈川県","藤沢市","天神町二丁目","","23","9","-68917.9","-33616","35.378228","139.463346","1","1","0","0"
"神奈川県","藤沢市","長後","","625","9","-64755.5","-33640.5","35.415747","139.462905","0","1","0","0"
"神奈川県","藤沢市","長後","","626","9","-64755.5","-33640.5","35.415747","139.462905","0","1","0","0"
"神奈川県","藤沢市","湘南台三丁目","","27","9","-67600.6","-33637.8","35.390101","139.463052","1","1","0","0"
"神奈川県","藤沢市","下土棚","","196","9","-66032.9","-33621.8","35.404233","139.463164","0","1","0","0"
"神奈川県","藤沢市","下土棚","","197","9","-66032.9","-33621.8","35.404233","139.463164","0","1","0","0"
"神奈川県","藤沢市","下土棚","","198","9","-66032.9","-33621.8","35.404233","139.463164","0","0","0","0"
"神奈川県","藤沢市","下土棚","","201","9","-66032.9","-33621.8","35.404233","139.463164","0","1","0","0"
"神奈川県","藤沢市","下土棚","","1128","9","-66032.9","-33621.8","35.404233","139.463164","0","0","0","0"
"神奈川県","藤沢市","天神町二丁目","","25","9","-68999.8","-33605.5","35.37749","139.463465","1","1","0","0"
"神奈川県","藤沢市","善行坂二丁目","","6","9","-70676.9","-33654.4","35.362371","139.462996","1","0","0","0"
"神奈川県","藤沢市","天神町二丁目","","22","9","-68876.5","-33619.1","35.378601","139.46331","1","1","0","0"
"神奈川県","藤沢市","亀井野","","857","9","-68367.1","-33621.3","35.383193","139.463265","0","0","0","0"
"神奈川県","藤沢市","亀井野","","858","9","-68367.1","-33621.3","35.383193","139.463265","0","1","0","0"
"神奈川県","藤沢市","亀井野","","859","9","-68367.1","-33621.3","35.383193","139.463265","0","1","0","0"
"神奈川県","藤沢市","亀井野","","860","9","-68367.1","-33621.3","35.383193","139.463265","0","0","0","0"
"神奈川県","藤沢市","天神町二丁目","","21","9","-68835.3","-33622.4","35.378972","139.463272","1","1","0","0"
"神奈川県","藤沢市","長後","","1412","9","-64244.3","-33587.4","35.420356","139.463469","0","1","0","0"
"神奈川県","藤沢市","長後","","1414","9","-64244.3","-33587.4","35.420356","139.463469","0","1","0","0"
"神奈川県","藤沢市","長後","","1416","9","-64244.3","-33587.4","35.420356","139.463469","0","1","0","0"
"神奈川県","藤沢市","長後","","1433","9","-64244.3","-33587.4","35.420356","139.463469","0","1","0","0"
"神奈川県","藤沢市","湘南台二丁目","","8","9","-66899.6","-33613.7","35.396421","139.463288","1","1","0","0"
"神奈川県","藤沢市","下土棚","","484","9","-65266","-33556.2","35.411148","139.463854","0","1","0","0"
"神奈川県","藤沢市","下土棚","","502","9","-65266","-33556.2","35.411148","139.463854","0","1","0","0"
"神奈川県","藤沢市","下土棚","","503","9","-65266","-33556.2","35.411148","139.463854","0","1","0","0"
"神奈川県","藤沢市","下土棚","","504","9","-65266","-33556.2","35.411148","139.463854","0","1","0","0"
"神奈川県","藤沢市","下土棚","","506","9","-65266","-33556.2","35.411148","139.463854","0","1","0","0"
"神奈川県","藤沢市","下土棚","","520","9","-65266","-33556.2","35.411148","139.463854","0","1","0","0"
"神奈川県","藤沢市","下土棚","","521","9","-65266","-33556.2","35.411148","139.463854","0","1","0","0"
"神奈川県","藤沢市","下土棚","","522","9","-65266","-33556.2","35.411148","139.463854","0","1","0","0"
"神奈川県","藤沢市","下土棚","","523","9","-65266","-33556.2","35.411148","139.463854","0","1","0","0"
"神奈川県","藤沢市","下土棚","","524","9","-65266","-33556.2","35.411148","139.463854","0","1","0","0"
"神奈川県","藤沢市","下土棚","","525","9","-65266","-33556.2","35.411148","139.463854","0","1","0","0"
"神奈川県","藤沢市","辻堂新町四丁目","","3","9","-73106.5","-33484.1","35.340476","139.46497","1","1","0","0"
"神奈川県","藤沢市","鵠沼海岸六丁目","","15","9","-74899.3","-33626.9","35.324311","139.463472","1","1","0","0"
"神奈川県","藤沢市","亀井野","","856","9","-68309.3","-33642.5","35.383713","139.46303","0","0","0","0"
"神奈川県","藤沢市","長後","","1288","9","-63985.2","-33580.2","35.422692","139.463537","0","1","0","0"
"神奈川県","藤沢市","長後","","1290","9","-63985.2","-33580.2","35.422692","139.463537","0","1","0","0"
"神奈川県","藤沢市","長後","","1313","9","-63985.2","-33580.2","35.422692","139.463537","0","1","0","0"
"神奈川県","藤沢市","長後","","1314","9","-63985.2","-33580.2","35.422692","139.463537","0","1","0","0"
"神奈川県","藤沢市","長後","","1315","9","-63985.2","-33580.2","35.422692","139.463537","0","1","0","0"
"神奈川県","藤沢市","長後","","1318","9","-63985.2","-33580.2","35.422692","139.463537","0","1","0","0"
"神奈川県","藤沢市","天神町三丁目","","6","9","-68791.1","-33605.7","35.379371","139.463455","1","1","0","0"
"神奈川県","藤沢市","湘南台三丁目","","8","9","-67171.4","-33615.4","35.393971","139.463281","1","1","0","0"
"神奈川県","藤沢市","亀井野","","547","9","-67804.5","-33625","35.388264","139.463201","0","1","0","0"
"神奈川県","藤沢市","長後","","1307","9","-64057.4","-33619.9","35.42204","139.463103","0","1","0","0"
"神奈川県","藤沢市","湘南台三丁目","","22","9","-67477.1","-33623.2","35.391215","139.463208","1","1","0","0"
"神奈川県","藤沢市","長後","","576","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","長後","","577","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","長後","","579","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","長後","","580","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","長後","","581","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","長後","","582","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","長後","","585","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","長後","","587","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","長後","","588","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","長後","","589","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","長後","","590","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","長後","","591","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","長後","","594","9","-65024.6","-33580.4","35.413323","139.463578","0","1","0","0"
"神奈川県","藤沢市","亀井野","","727","9","-67898.8","-33606.5","35.387414","139.463409","0","1","0","0"
"神奈川県","藤沢市","亀井野","","764","9","-67898.8","-33606.5","35.387414","139.463409","0","1","0","0"
"神奈川県","藤沢市","亀井野","","766","9","-67898.8","-33606.5","35.387414","139.463409","0","1","0","0"
"神奈川県","藤沢市","亀井野","","768","9","-67898.8","-33606.5","35.387414","139.463409","0","1","0","0"
"神奈川県","藤沢市","亀井野","","769","9","-67898.8","-33606.5","35.387414","139.463409","0","1","0","0"
"神奈川県","藤沢市","亀井野","","773","9","-67898.8","-33606.5","35.387414","139.463409","0","1","0","0"
